hs6,sitc3,lall_code
810320,68913,LDC03
810330,68913,LDC03
810390,69993,LDC05
810411,68915,LDC03
810419,68915,LDC03
810420,68914,LDC03
810430,69994,LDC05
810490,69994,LDC05
810520,68981,LDC03
810530,68981,LDC03
810590,69981,LDC05
810600,68992,LDC03
810720,68982,LDC03
810730,68982,LDC03
810790,69983,LDC05
810820,68983,LDC03
810830,68983,LDC03
810890,69985,LDC05
810920,68984,LDC03
810930,68984,LDC03
810990,69987,LDC05
811010,68993,LDC03
811020,68993,LDC03
811090,68993,LDC03
811100,68994,LDC03
811212,68991,LDC03
811213,68991,LDC03
811219,69995,LDC05
811221,68995,LDC03
811222,68995,LDC03
811229,68995,LDC03
811251,68998,LDC03
811252,68998,LDC03
811259,69999,LDC05
811292,68998,LDC03
811299,69999,LDC05
811300,68999,LDC03
820110,6951,LDC05
820130,6951,LDC05
820140,6951,LDC05
820150,6951,LDC05
820160,6951,LDC05
820190,6951,LDC05
820210,69521,LDC05
820220,69551,LDC05
820231,69552,LDC05
820239,69553,LDC05
820240,69554,LDC05
820291,69555,LDC05
820299,69559,LDC05
820310,69522,LDC05
820320,69523,LDC05
820330,69523,LDC05
820340,69523,LDC05
820411,6953,LDC05
820412,6953,LDC05
820420,6953,LDC05
820510,69541,LDC05
820520,69542,LDC05
820530,69543,LDC05
820540,69544,LDC05
820551,69545,LDC05
820559,69546,LDC05
820560,69546,LDC05
820570,69547,LDC05
820590,69549,LDC05
820600,6957,LDC05
820713,69563,LDC05
820719,69563,LDC05
820720,69564,LDC05
820730,69564,LDC05
820740,69564,LDC05
820750,69564,LDC05
820760,69564,LDC05
820770,69564,LDC05
820780,69564,LDC05
820790,69564,LDC05
820810,69561,LDC05
820820,69561,LDC05
820830,69561,LDC05
820840,69561,LDC05
820890,69561,LDC05
820900,69562,LDC05
821000,69781,LDC05
821110,6968,LDC05
821191,6968,LDC05
821192,6968,LDC05
821193,6968,LDC05
821194,6968,LDC05
821195,6968,LDC05
821210,69631,LDC05
821220,69635,LDC05
821290,69638,LDC05
821300,6964,LDC05
821410,69651,LDC05
821420,69655,LDC05
821490,69659,LDC05
821510,69661,LDC05
821520,69662,LDC05
821591,69663,LDC05
821599,69669,LDC05
830110,69911,LDC05
830120,69911,LDC05
830130,69911,LDC05
830140,69911,LDC05
830150,69911,LDC05
830160,69911,LDC05
830170,69911,LDC05
830210,69913,LDC05
830220,69914,LDC05
830230,69915,LDC05
830241,69916,LDC05
830242,69917,LDC05
830249,69919,LDC05
830250,69919,LDC05
830260,69919,LDC05
830300,69912,LDC05
830400,89511,LDC05
830510,89512,LDC05
830520,89512,LDC05
830590,89512,LDC05
830610,69952,LDC05
830621,69782,LDC05
830629,69782,LDC05
830630,69782,LDC05
830710,69951,LDC05
830790,69951,LDC05
830810,69933,LDC05
830820,69933,LDC05
830890,69933,LDC05
830910,69953,LDC05
830990,69953,LDC05
831000,69954,LDC05
831110,69955,LDC05
831120,69955,LDC05
831130,69955,LDC05
831190,69955,LDC05
840110,71871,LDC09
840120,72847,LDC08
840130,71877,LDC09
840140,71878,LDC09
840211,71111,LDC08
840212,71111,LDC08
840219,71111,LDC08
840220,71112,LDC08
840290,71191,LDC08
840310,81217,LDC08
840390,81219,LDC08
840410,71121,LDC08
840420,71122,LDC08
840490,71192,LDC08
840510,74171,LDC08
840590,74172,LDC08
840610,71211,LDC10
840681,71219,LDC10
840682,71219,LDC10
840690,7128,LDC10
840710,71311,LDC08
840721,71331,LDC08
840729,71332,LDC08
840731,71321,LDC08
840732,71321,LDC08
840733,71321,LDC08
840734,71322,LDC08
840790,71381,LDC08
840810,71333,LDC08
840820,71323,LDC08
840890,71382,LDC08
840910,71319,LDC08
840991,71391,LDC08
840999,71392,LDC08
841011,71811,LDC09
841012,71811,LDC09
841013,71811,LDC09
841090,71819,LDC09
841111,71441,LDC08
841112,71441,LDC08
841121,71481,LDC08
841122,71481,LDC08
841181,71489,LDC08
841182,71489,LDC08
841191,71491,LDC08
841199,71499,LDC08
841210,71449,LDC08
841221,71891,LDC09
841229,71893,LDC09
841231,71892,LDC09
841239,71893,LDC09
841280,71893,LDC09
841290,71899,LDC09
841311,74211,LDC08
841319,74219,LDC08
841320,74271,LDC08
841330,7422,LDC08
841340,7423,LDC08
841350,7424,LDC08
841360,7425,LDC08
841370,7426,LDC08
841381,74271,LDC08
841382,74275,LDC08
841391,74291,LDC08
841392,74295,LDC08
841410,74311,LDC08
841420,74313,LDC08
841430,74315,LDC08
841440,74317,LDC08
841451,74341,LDC08
841459,74343,LDC08
841460,74345,LDC08
841480,74319,LDC08
841490,7438,LDC08
841510,74151,LDC08
841520,74155,LDC08
841581,74155,LDC08
841582,74155,LDC08
841583,74155,LDC08
841590,74159,LDC08
841610,74121,LDC08
841620,74123,LDC08
841630,74125,LDC08
841690,74128,LDC08
841710,74136,LDC08
841720,74137,LDC08
841780,74138,LDC08
841790,74139,LDC08
841810,77521,LDC08
841821,77521,LDC08
841829,77521,LDC08
841830,77522,LDC08
841840,77522,LDC08
841850,74143,LDC08
841861,74145,LDC08
841869,74145,LDC08
841891,74149,LDC08
841899,74149,LDC08
841911,74181,LDC08
841919,74182,LDC08
841920,74183,LDC08
841931,74184,LDC08
841932,74185,LDC08
841939,74186,LDC08
841940,74173,LDC08
841950,74174,LDC08
841960,74175,LDC08
841981,74187,LDC08
841989,74189,LDC08
841990,7419,LDC08
842010,74591,LDC08
842091,74593,LDC08
842099,74593,LDC08
842111,74351,LDC08
842112,74355,LDC08
842119,74359,LDC08
842121,74361,LDC08
842122,74362,LDC08
842123,74363,LDC08
842129,74367,LDC08
842131,74364,LDC08
842139,74369,LDC08
842191,74391,LDC08
842199,74395,LDC08
842211,7753,LDC08
842219,74521,LDC08
842220,74523,LDC08
842230,74527,LDC08
842240,74527,LDC08
842290,74529,LDC08
842310,74532,LDC08
842320,74531,LDC08
842330,74531,LDC08
842381,74531,LDC08
842382,74531,LDC08
842389,74531,LDC08
842390,74539,LDC08
842410,74561,LDC08
842420,74562,LDC08
842430,74563,LDC08
842481,74564,LDC08
842489,74565,LDC08
842490,74568,LDC08
842511,74421,LDC08
842519,74421,LDC08
842531,74425,LDC08
842539,74425,LDC08
842541,74441,LDC08
842542,74443,LDC08
842549,74449,LDC08
842611,74431,LDC08
842612,74432,LDC08
842619,74433,LDC08
842620,74434,LDC08
842630,74435,LDC08
842641,74437,LDC08
842649,74437,LDC08
842691,74439,LDC08
842699,74439,LDC08
842710,74411,LDC08
842720,74412,LDC08
842790,74413,LDC08
842810,74481,LDC08
842820,74471,LDC08
842831,74472,LDC08
842832,74473,LDC08
842833,74474,LDC08
842839,74479,LDC08
842840,74485,LDC08
842860,74489,LDC08
842890,74489,LDC08
842911,72311,LDC08
842919,72311,LDC08
842920,72312,LDC08
842930,72331,LDC08
842940,72333,LDC08
842951,72321,LDC08
842952,72322,LDC08
842959,72329,LDC08
843010,72341,LDC08
843020,72342,LDC08
843031,72335,LDC08
843039,72343,LDC08
843041,72337,LDC08
843049,72344,LDC08
843050,72339,LDC08
843061,72345,LDC08
843069,72347,LDC08
843110,74491,LDC08
843120,74492,LDC08
843131,74493,LDC08
843139,74494,LDC08
843141,72391,LDC08
843142,72392,LDC08
843143,72393,LDC08
843149,72399,LDC08
843210,72111,LDC08
843221,72113,LDC08
843229,72113,LDC08
843230,72112,LDC08
843240,72112,LDC08
843280,72118,LDC08
843290,72119,LDC08
843311,72121,LDC08
843319,72121,LDC08
843320,72123,LDC08
843330,72123,LDC08
843340,72123,LDC08
843351,72122,LDC08
843352,72123,LDC08
843353,72123,LDC08
843359,72123,LDC08
843360,72126,LDC08
843390,72129,LDC08
843410,72131,LDC08
843420,72138,LDC08
843490,72139,LDC08
843510,72191,LDC08
843590,72198,LDC08
843610,72196,LDC08
843621,72195,LDC08
843629,72195,LDC08
843680,72196,LDC08
843691,72199,LDC08
843699,72199,LDC08
843710,72127,LDC08
843780,72711,LDC08
843790,72719,LDC08
843810,72722,LDC08
843820,72722,LDC08
843830,72722,LDC08
843840,72722,LDC08
843850,72722,LDC08
843860,72722,LDC08
843880,72722,LDC08
843890,72729,LDC08
843910,72511,LDC08
843920,72512,LDC08
843930,72512,LDC08
843991,72591,LDC08
843999,72591,LDC08
844010,72681,LDC08
844090,72689,LDC08
844110,72521,LDC08
844120,72523,LDC08
844130,72525,LDC08
844140,72527,LDC08
844180,72529,LDC08
844190,72599,LDC08
844230,72631,LDC08
844240,72691,LDC08
844250,72635,LDC08
844311,72651,LDC08
844312,72655,LDC08
844313,72659,LDC08
844314,72661,LDC08
844315,72661,LDC08
844316,72663,LDC08
844317,72665,LDC08
844319,72667,LDC08
844331,7513,LDC09
844332,7513,LDC09
844339,7513,LDC09
844391,72699,LDC08
844399,759,LDC09
844400,72441,LDC08
844511,72442,LDC08
844512,72442,LDC08
844513,72442,LDC08
844519,72442,LDC08
844520,72443,LDC08
844530,72443,LDC08
844540,72443,LDC08
844590,72454,LDC08
844610,72451,LDC08
844621,72451,LDC08
844629,72451,LDC08
844630,72451,LDC08
844711,72452,LDC08
844712,72452,LDC08
844720,72452,LDC08
844790,72453,LDC08
844811,72461,LDC08
844819,72461,LDC08
844820,72449,LDC08
844831,72449,LDC08
844832,72449,LDC08
844833,72449,LDC08
844839,72449,LDC08
844842,72467,LDC08
844849,72467,LDC08
844851,72468,LDC08
844859,72468,LDC08
844900,72455,LDC08
845011,77511,LDC08
845012,77511,LDC08
845019,77511,LDC08
845020,72471,LDC08
845090,72491,LDC08
845110,72472,LDC08
845121,77512,LDC08
845129,72473,LDC08
845130,72474,LDC08
845140,72474,LDC08
845150,72474,LDC08
845180,72474,LDC08
845190,72492,LDC08
845210,72433,LDC08
845221,72435,LDC08
845229,72435,LDC08
845230,72439,LDC08
845290,72439,LDC08
845310,72481,LDC08
845320,72483,LDC08
845380,72485,LDC08
845390,72488,LDC08
845410,73711,LDC08
845420,73711,LDC08
845430,73712,LDC08
845490,73719,LDC08
845510,73721,LDC08
845521,73721,LDC08
845522,73721,LDC08
845530,73729,LDC08
845590,73729,LDC08
845610,73111,LDC08
845620,73112,LDC08
845630,73113,LDC08
845690,73114,LDC08
845710,73121,LDC08
845720,73122,LDC08
845730,73123,LDC08
845811,73131,LDC08
845819,73137,LDC08
845891,73135,LDC08
845899,73139,LDC08
845910,73141,LDC08
845921,73142,LDC08
845929,73143,LDC08
845931,73144,LDC08
845939,73145,LDC08
845940,73146,LDC08
845951,73151,LDC08
845959,73152,LDC08
845961,73153,LDC08
845969,73154,LDC08
845970,73157,LDC08
846011,73161,LDC08
846019,73162,LDC08
846021,73163,LDC08
846029,73164,LDC08
846031,73165,LDC08
846039,73166,LDC08
846040,73167,LDC08
846090,73169,LDC08
846120,73171,LDC08
846130,73173,LDC08
846140,73175,LDC08
846150,73177,LDC08
846190,73179,LDC08
846210,73311,LDC08
846221,73312,LDC08
846229,73313,LDC08
846231,73314,LDC08
846239,73315,LDC08
846241,73316,LDC08
846249,73317,LDC08
846291,73318,LDC08
846299,73318,LDC08
846310,73391,LDC08
846320,73393,LDC08
846330,73395,LDC08
846390,73399,LDC08
846410,72811,LDC08
846420,72811,LDC08
846490,72811,LDC08
846510,72812,LDC08
846591,72812,LDC08
846592,72812,LDC08
846593,72812,LDC08
846594,72812,LDC08
846595,72812,LDC08
846596,72812,LDC08
846599,72812,LDC08
846610,73511,LDC08
846620,73513,LDC08
846630,73515,LDC08
846691,72819,LDC08
846692,72819,LDC08
846693,73591,LDC08
846694,73595,LDC08
846711,74511,LDC08
846719,74511,LDC08
846721,77841,LDC09
846722,77843,LDC09
846729,77845,LDC09
846781,74512,LDC08
846789,74512,LDC08
846791,74519,LDC08
846792,74519,LDC08
846799,74519,LDC08
846810,73741,LDC08
846820,73742,LDC08
846880,73743,LDC08
846890,73749,LDC08
846900,7511,LDC09
847010,75121,LDC09
847021,75122,LDC09
847029,75122,LDC09
847030,75122,LDC09
847050,75124,LDC09
847090,75128,LDC09
847130,7522,LDC09
847141,7522,LDC09
847149,7523,LDC09
847150,7523,LDC09
847160,7526,LDC09
847170,7527,LDC09
847180,7529,LDC09
847190,7529,LDC09
847210,75191,LDC09
847230,75193,LDC09
847290,75199,LDC09
847310,75991,LDC09
847321,75995,LDC09
847329,75995,LDC09
847330,75997,LDC09
847340,75993,LDC09
847350,7599,LDC09
847410,72831,LDC08
847420,72832,LDC08
847431,72833,LDC08
847432,72833,LDC08
847439,72833,LDC08
847480,72834,LDC08
847490,72839,LDC08
847510,72841,LDC08
847521,72841,LDC08
847529,72841,LDC08
847590,72851,LDC08
847621,74595,LDC08
847629,74595,LDC08
847681,74595,LDC08
847689,74595,LDC08
847690,74597,LDC08
847710,72842,LDC08
847720,72842,LDC08
847730,72842,LDC08
847740,72842,LDC08
847751,72842,LDC08
847759,72842,LDC08
847780,72842,LDC08
847790,72852,LDC08
847810,72843,LDC08
847890,72853,LDC08
847910,72348,LDC08
847920,72721,LDC08
847930,72844,LDC08
847940,72849,LDC08
847950,72849,LDC08
847960,72849,LDC08
847971,72849,LDC08
847979,72849,LDC08
847981,72846,LDC08
847982,72849,LDC08
847989,72849,LDC08
847990,72855,LDC08
848010,74911,LDC08
848020,74912,LDC08
848030,74913,LDC08
848041,74914,LDC08
848049,74915,LDC08
848050,74916,LDC08
848060,74917,LDC08
848071,74918,LDC08
848079,74919,LDC08
848110,7471,LDC08
848120,7472,LDC08
848130,7473,LDC08
848140,7474,LDC08
848180,7478,LDC08
848190,7479,LDC08
848210,7461,LDC08
848220,7462,LDC08
848230,7463,LDC08
848240,7464,LDC08
848250,7465,LDC08
848280,7468,LDC08
848291,74691,LDC08
848299,74699,LDC08
848310,7481,LDC08
848320,74821,LDC08
848330,74822,LDC08
848340,7484,LDC08
848350,7485,LDC08
848360,7486,LDC08
848390,7489,LDC08
848410,7492,LDC08
848420,74999,LDC08
848490,7492,LDC08
848610,72849,LDC08
848620,72849,LDC08
848630,72849,LDC08
848640,72849,LDC08
848690,72855,LDC08
848710,74991,LDC08
848790,74999,LDC08
850110,7161,LDC09
850120,71631,LDC09
850131,7162,LDC09
850132,7162,LDC09
850133,7162,LDC09
850134,7162,LDC09
850140,71631,LDC09
850151,71631,LDC09
850152,71631,LDC09
850153,71631,LDC09
850161,71632,LDC09
850162,71632,LDC09
850163,71632,LDC09
850164,71632,LDC09
850211,71651,LDC09
850212,71651,LDC09
850213,71651,LDC09
850220,71651,LDC09
850231,71652,LDC09
850239,71652,LDC09
850240,7164,LDC09
850300,7169,LDC09
850410,77123,LDC09
850421,77111,LDC09
850422,77111,LDC09
850423,77111,LDC09
850431,77119,LDC09
850432,77119,LDC09
850433,77119,LDC09
850434,77119,LDC09
850440,77121,LDC09
850450,77125,LDC09
850490,77129,LDC09
850511,77881,LDC09
850519,77881,LDC09
850520,77881,LDC09
850590,77881,LDC09
850610,77811,LDC09
850630,77811,LDC09
850640,77811,LDC09
850650,77811,LDC09
850660,77811,LDC09
850680,77811,LDC09
850690,77817,LDC09
850710,77812,LDC09
850720,77812,LDC09
850730,77812,LDC09
850740,77812,LDC09
850750,77812,LDC09
850760,77812,LDC09
850780,77812,LDC09
850790,77819,LDC09
850811,77571,LDC08
850819,77571,LDC08
850860,775,LDC08
850870,775,LDC08
850940,77572,LDC08
850980,77573,LDC08
850990,77579,LDC08
851010,77541,LDC08
851020,77542,LDC08
851030,77573,LDC08
851090,77549,LDC08
851110,77831,LDC09
851120,77831,LDC09
851130,77831,LDC09
851140,77831,LDC09
851150,77831,LDC09
851180,77831,LDC09
851190,77833,LDC09
851210,77834,LDC09
851220,77834,LDC09
851230,77834,LDC09
851240,77834,LDC09
851290,77835,LDC09
851310,81312,LDC08
851390,8138,LDC08
851410,74131,LDC08
851420,74132,LDC08
851430,74133,LDC08
851440,74134,LDC08
851490,74135,LDC08
851511,73731,LDC08
851519,73732,LDC08
851521,73733,LDC08
851529,73734,LDC08
851531,73735,LDC08
851539,73736,LDC08
851580,73737,LDC08
851590,73739,LDC08
851610,77581,LDC08
851621,77582,LDC08
851629,77582,LDC08
851631,77583,LDC08
851632,77583,LDC08
851633,77583,LDC08
851640,77584,LDC08
851650,77586,LDC08
851660,77586,LDC08
851671,77587,LDC08
851672,77587,LDC08
851679,77587,LDC08
851680,77588,LDC08
851690,77589,LDC08
851711,76411,LDC09
851712,76432,LDC09
851718,76411,LDC09
851761,76417,LDC09
851762,764,LDC09
851769,764,LDC09
851770,7649,LDC09
851810,76421,LDC09
851821,76422,LDC09
851822,76422,LDC09
851829,76423,LDC09
851830,76424,LDC09
851840,76425,LDC09
851850,76426,LDC09
851890,76492,LDC09
851920,76331,LDC08
851930,76335,LDC08
851950,76384,LDC08
851981,7638,LDC08
851989,7638,LDC08
852110,76381,LDC08
852190,76381,LDC08
852210,76499,LDC09
852290,76499,LDC09
852321,898,LDC05
852329,898,LDC05
852341,898,LDC05
852349,898,LDC05
852351,898,LDC05
852352,7764,LDC09
852359,898,LDC05
852380,898,LDC05
852550,76431,LDC09
852560,76432,LDC09
852580,76381,LDC08
852610,76483,LDC09
852691,76483,LDC09
852692,76483,LDC09
852712,76221,LDC08
852713,76221,LDC08
852719,76222,LDC08
852721,76211,LDC08
852729,76212,LDC08
852791,76281,LDC08
852792,76282,LDC08
852799,76289,LDC08
852841,7526,LDC09
852849,7611,LDC09
852851,7526,LDC09
852859,7611,LDC09
852861,7526,LDC09
852869,7611,LDC09
852871,7611,LDC09
852872,7611,LDC09
852873,7612,LDC09
852910,76493,LDC09
852990,76493,LDC09
853010,77882,LDC09
853080,77882,LDC09
853090,77883,LDC09
853110,77884,LDC09
853120,77884,LDC09
853180,77884,LDC09
853190,77885,LDC09
853210,77861,LDC09
853221,77862,LDC09
853222,77863,LDC09
853223,77864,LDC09
853224,77865,LDC09
853225,77866,LDC09
853229,77867,LDC09
853230,77868,LDC09
853290,77869,LDC09
853310,77231,LDC08
853321,77232,LDC08
853329,77232,LDC08
853331,77233,LDC08
853339,77233,LDC08
853340,77235,LDC08
853390,77238,LDC08
853400,7722,LDC08
853510,77241,LDC08
853521,77242,LDC08
853529,77243,LDC08
853530,77244,LDC08
853540,77245,LDC08
853590,77249,LDC08
853610,77251,LDC08
853620,77252,LDC08
853630,77253,LDC08
853641,77254,LDC08
853649,77254,LDC08
853650,77255,LDC08
853661,77257,LDC08
853669,77258,LDC08
853670,77259,LDC08
853690,77259,LDC08
853710,77261,LDC08
853720,77262,LDC08
853810,77281,LDC08
853890,77282,LDC08
853910,77823,LDC09
853921,77821,LDC09
853922,77821,LDC09
853929,77821,LDC09
853931,77822,LDC09
853932,77822,LDC09
853939,77822,LDC09
853941,77824,LDC09
853949,77824,LDC09
853990,77829,LDC09
854011,77611,LDC09
854012,77612,LDC09
854020,77621,LDC09
854040,77623,LDC09
854060,77623,LDC09
854071,77625,LDC09
854079,77625,LDC09
854081,77627,LDC09
854089,77627,LDC09
854091,77629,LDC09
854099,77629,LDC09
854110,77631,LDC09
854121,77632,LDC09
854129,77633,LDC09
854130,77635,LDC09
854140,77637,LDC09
854150,77639,LDC09
854160,77681,LDC09
854190,77688,LDC09
854231,7764,LDC09
854232,7764,LDC09
854233,7764,LDC09
854239,7764,LDC09
854290,77689,LDC09
854310,77871,LDC09
854320,77878,LDC09
854330,77878,LDC09
854370,77878,LDC09
854390,77879,LDC09
854411,77311,LDC08
854419,77311,LDC08
854420,77312,LDC08
854430,77313,LDC08
854442,7731,LDC08
854449,7731,LDC08
854460,77317,LDC08
854470,77318,LDC08
854511,77886,LDC09
854519,77886,LDC09
854520,77886,LDC09
854590,77886,LDC09
854610,77322,LDC08
854620,77323,LDC08
854690,77324,LDC08
854710,77326,LDC08
854720,77328,LDC08
854790,77329,LDC08
854810,77812,LDC09
854890,77889,LDC09
860110,79111,LDC07
860120,79115,LDC07
860210,79121,LDC07
860290,79129,LDC07
860310,7916,LDC07
860390,7916,LDC07
860400,79181,LDC07
860500,7917,LDC07
860610,79182,LDC07
860630,79182,LDC07
860691,79182,LDC07
860692,79182,LDC07
860699,79182,LDC07
860711,79199,LDC07
860712,79199,LDC07
860719,79199,LDC07
860721,79199,LDC07
860729,79199,LDC07
860730,79199,LDC07
860791,79199,LDC07
860799,79199,LDC07
860800,79191,LDC07
860900,7863,LDC07
870110,72241,LDC08
870120,7832,LDC06
870130,7223,LDC08
870190,72249,LDC08
870210,78311,LDC06
870290,78319,LDC06
870310,7811,LDC06
870321,7812,LDC06
870322,7812,LDC06
870323,7812,LDC06
870324,7812,LDC06
870331,7812,LDC06
870332,7812,LDC06
870333,7812,LDC06
870390,7812,LDC06
870410,78211,LDC06
870421,78219,LDC06
870422,78219,LDC06
870423,78219,LDC06
870431,78219,LDC06
870432,78219,LDC06
870490,78219,LDC06
870510,78221,LDC06
870520,78223,LDC06
870530,78225,LDC06
870540,78227,LDC06
870590,78229,LDC06
870600,7841,LDC06
870710,78421,LDC06
870790,78425,LDC06
870810,78431,LDC06
870821,78432,LDC06
870829,78432,LDC06
870830,78433,LDC06
870840,78434,LDC06
870850,78435,LDC06
870870,78439,LDC06
870880,78439,LDC06
870891,78439,LDC06
870892,78439,LDC06
870893,78439,LDC06
870894,78439,LDC06
870895,78439,LDC06
870899,78439,LDC06
870911,74414,LDC08
870919,74415,LDC08
870990,74419,LDC08
871000,89111,LDC08
871110,78511,LDC06
871120,78513,LDC06
871130,78515,LDC06
871140,78516,LDC06
871150,78517,LDC06
871190,78519,LDC06
871200,7852,LDC06
871310,78531,LDC06
871390,78531,LDC06
871410,78535,LDC06
871420,78536,LDC06
871491,78537,LDC06
871492,78537,LDC06
871493,78537,LDC06
871494,78537,LDC06
871495,78537,LDC06
871496,78537,LDC06
871499,78537,LDC06
871500,8941,LDC05
871610,7861,LDC07
871620,78621,LDC07
871631,78622,LDC07
871639,78629,LDC07
871640,78683,LDC07
871680,78685,LDC07
871690,78689,LDC07
880100,7928,LDC10
880211,79211,LDC10
880212,79215,LDC10
880220,7922,LDC10
880230,7923,LDC10
880240,7924,LDC10
880260,7925,LDC10
880310,79291,LDC10
880320,79293,LDC10
880330,79295,LDC10
880390,79297,LDC10
880400,89996,LDC05
880510,79283,LDC10
880521,79283,LDC10
880529,79283,LDC10
890110,79328,LDC08
890120,79322,LDC08
890130,79326,LDC08
890190,79327,LDC08
890200,79324,LDC08
890310,79311,LDC08
890391,79312,LDC08
890392,79319,LDC08
890399,79319,LDC08
890400,7937,LDC08
890510,79351,LDC08
890520,79355,LDC08
890590,79359,LDC08
890610,79329,LDC08
890690,79329,LDC08
890710,79391,LDC08
890790,79399,LDC08
890800,7933,LDC08
900110,88419,LDC08
900120,88419,LDC08
900130,88411,LDC08
900140,88415,LDC08
900150,88417,LDC08
900190,88419,LDC08
900211,88431,LDC08
900219,88432,LDC08
900220,88433,LDC08
900290,88439,LDC08
900311,88421,LDC08
900319,88421,LDC08
900390,88422,LDC08
900410,88423,LDC08
900490,88423,LDC08
900510,87111,LDC10
900580,87115,LDC10
900590,87119,LDC10
900610,88111,LDC10
900630,88111,LDC10
900640,88111,LDC10
900651,88111,LDC10
900652,88111,LDC10
900653,88111,LDC10
900659,88111,LDC10
900661,88113,LDC10
900669,88113,LDC10
900691,88114,LDC10
900699,88115,LDC10
900710,88121,LDC10
900720,88122,LDC10
900791,88123,LDC10
900792,88124,LDC10
900850,88132,LDC10
900890,88134,LDC10
901010,88135,LDC10
901050,88135,LDC10
901060,88135,LDC10
901090,88136,LDC10
901110,87141,LDC10
901120,87143,LDC10
901180,87145,LDC10
901190,87149,LDC10
901210,87131,LDC10
901290,87139,LDC10
901310,87191,LDC10
901320,87192,LDC10
901380,87193,LDC10
901390,87199,LDC10
901410,87411,LDC10
901420,87411,LDC10
901480,87411,LDC10
901490,87412,LDC10
901510,87413,LDC10
901520,87413,LDC10
901530,87413,LDC10
901540,87413,LDC10
901580,87413,LDC10
901590,87414,LDC10
901600,87451,LDC10
901710,87422,LDC10
901720,87422,LDC10
901730,87423,LDC10
901780,87423,LDC10
901790,87424,LDC10
901811,77411,LDC09
901812,77412,LDC09
901813,77412,LDC09
901814,77412,LDC09
901819,77412,LDC09
901820,77413,LDC09
901831,87221,LDC08
901832,87221,LDC08
901839,87221,LDC08
901841,87211,LDC08
901849,87219,LDC08
901850,87225,LDC08
901890,87229,LDC08
901910,87231,LDC08
901920,87233,LDC08
902000,87235,LDC08
902110,89963,LDC05
902121,89965,LDC05
902129,89965,LDC05
902131,89963,LDC05
902139,89966,LDC05
902140,89961,LDC05
902150,89967,LDC05
902190,89969,LDC05
902212,77421,LDC09
902213,77421,LDC09
902214,77421,LDC09
902219,77421,LDC09
902221,77422,LDC09
902229,77422,LDC09
902230,77423,LDC09
902290,77429,LDC09
902300,87452,LDC10
902410,87453,LDC10
902480,87453,LDC10
902490,87454,LDC10
902511,87455,LDC10
902519,87455,LDC10
902580,87455,LDC10
902590,87456,LDC10
902610,87431,LDC10
902620,87435,LDC10
902680,87437,LDC10
902690,87439,LDC10
902710,87441,LDC10
902720,87442,LDC10
902730,87443,LDC10
902750,87445,LDC10
902780,87446,LDC10
902790,87449,LDC10
902810,87311,LDC08
902820,87313,LDC08
902830,87315,LDC08
902890,87319,LDC08
902910,87321,LDC08
902920,87325,LDC08
902990,87329,LDC08
903010,87471,LDC10
903020,87473,LDC10
903031,87475,LDC10
903032,87478,LDC10
903033,87475,LDC10
903039,87478,LDC10
903040,87477,LDC10
903082,87478,LDC10
903084,87478,LDC10
903089,87478,LDC10
903090,87479,LDC10
903110,87425,LDC10
903120,87425,LDC10
903141,87425,LDC10
903149,87425,LDC10
903180,87425,LDC10
903190,87426,LDC10
903210,87461,LDC10
903220,87463,LDC10
903281,87465,LDC10
903289,87465,LDC10
903290,87469,LDC10
903300,8749,LDC10
910111,88531,LDC08
910119,88531,LDC08
910121,88532,LDC08
910129,88532,LDC08
910191,88539,LDC08
910199,88539,LDC08
910211,88541,LDC08
910212,88541,LDC08
910219,88541,LDC08
910221,88542,LDC08
910229,88542,LDC08
910291,88549,LDC08
910299,88549,LDC08
910310,88572,LDC08
910390,88573,LDC08
910400,88571,LDC08
910511,88574,LDC08
910519,88575,LDC08
910521,88576,LDC08
910529,88577,LDC08
910591,88578,LDC08
910599,88579,LDC08
910610,88594,LDC08
910690,88594,LDC08
910700,88595,LDC08
910811,88551,LDC08
910812,88551,LDC08
910819,88551,LDC08
910820,88552,LDC08
910890,88552,LDC08
910910,88596,LDC08
910990,88596,LDC08
911011,88598,LDC08
911012,88598,LDC08
911019,88598,LDC08
911090,88598,LDC08
911110,88591,LDC08
911120,88591,LDC08
911180,88591,LDC08
911190,88591,LDC08
911220,88597,LDC08
911290,88597,LDC08
911310,88592,LDC08
911320,88592,LDC08
911390,88593,LDC08
911410,88599,LDC08
911430,88599,LDC08
911440,88599,LDC08
911490,88599,LDC08
920110,89813,LDC05
920120,89813,LDC05
920190,89813,LDC05
920210,89815,LDC05
920290,89815,LDC05
920510,89823,LDC05
920590,89823,LDC05
920600,89824,LDC05
920710,89825,LDC05
920790,89826,LDC05
920810,89829,LDC05
920890,89829,LDC05
920930,8989,LDC05
920991,8989,LDC05
920992,8989,LDC05
920994,8989,LDC05
920999,8989,LDC05
930110,89112,LDC08
930120,89112,LDC08
930190,89112,LDC08
930200,89114,LDC08
930310,89131,LDC08
930320,89131,LDC08
930330,89131,LDC08
930390,89131,LDC08
930400,89139,LDC08
930510,89191,LDC08
930520,89195,LDC08
930591,89199,LDC08
930599,89199,LDC08
930621,89122,LDC08
930629,89123,LDC08
930630,89124,LDC08
930690,89129,LDC08
930700,89113,LDC08
940110,82111,LDC05
940120,82112,LDC05
940130,82114,LDC05
940140,82115,LDC05
940151,82113,LDC05
